"id_10" "name_10" "id_06" "name_06" "id_mrb" "name_mrb"
"1708" NA NA NA NA "UKB-a:64" "Non-cancer illness code  self-reported: pulmonary embolism +/- dvt"
"1709" NA NA NA NA "UKB-a:65" "Non-cancer illness code  self-reported: deep venous thrombosis (dvt)"
"1710" NA NA NA NA "UKB-a:66" "Non-cancer illness code  self-reported: asthma"
"1711" NA NA NA NA "UKB-a:67" "Non-cancer illness code  self-reported: chronic obstructive airways disease/copd"
"1712" NA NA NA NA "UKB-a:68" "Non-cancer illness code  self-reported: emphysema/chronic bronchitis"
"1713" NA NA NA NA "UKB-a:69" "Non-cancer illness code  self-reported: sleep apnoea"
"1714" NA NA NA NA "UKB-a:7" "Time spent driving"
"1715" NA NA NA NA "UKB-a:70" "Non-cancer illness code  self-reported: gastro-oesophageal reflux (gord) / gastric reflux"
"1716" NA NA NA NA "UKB-a:71" "Non-cancer illness code  self-reported: cholelithiasis/gall stones"
"1717" NA NA NA NA "UKB-a:72" "Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone"
"1718" NA NA NA NA "UKB-a:73" "Non-cancer illness code  self-reported: bladder problem (not cancer)"
"1719" NA NA NA NA "UKB-a:74" "Non-cancer illness code  self-reported: diabetes"
"1720" NA NA NA NA "UKB-a:75" "Non-cancer illness code  self-reported: type 2 diabetes"
"1721" NA NA NA NA "UKB-a:76" "Non-cancer illness code  self-reported: hyperthyroidism/thyrotoxicosis"
"1722" NA NA NA NA "UKB-a:77" "Non-cancer illness code  self-reported: hypothyroidism/myxoedema"
"1723" NA NA NA NA "UKB-a:78" "Non-cancer illness code  self-reported: migraine"
"1724" NA NA NA NA "UKB-a:79" "Non-cancer illness code  self-reported: glaucoma"
"1725" NA NA NA NA "UKB-a:8" "Drive faster than motorway speed limit"
"1726" NA NA NA NA "UKB-a:80" "Non-cancer illness code  self-reported: retinal detachment"
"1727" NA NA NA NA "UKB-a:81" "Non-cancer illness code  self-reported: depression"
"1728" NA NA NA NA "UKB-a:82" "Non-cancer illness code  self-reported: anxiety/panic attacks"
"1729" NA NA NA NA "UKB-a:83" "Non-cancer illness code  self-reported: mania/bipolar disorder/manic depression"
"1730" NA NA NA NA "UKB-a:84" "Non-cancer illness code  self-reported: bone disorder"
"1731" NA NA NA NA "UKB-a:85" "Non-cancer illness code  self-reported: back problem"
"1732" NA NA NA NA "UKB-a:86" "Non-cancer illness code  self-reported: joint disorder"
"1733" NA NA NA NA "UKB-a:87" "Non-cancer illness code  self-reported: osteoporosis"
"1734" NA NA NA NA "UKB-a:88" "Non-cancer illness code  self-reported: ankylosing spondylitis"
"1735" NA NA NA NA "UKB-a:89" "Non-cancer illness code  self-reported: iron deficiency anaemia"
"1736" NA NA NA NA "UKB-a:9" "Sleep duration"
"1737" NA NA NA NA "UKB-a:90" "Non-cancer illness code  self-reported: pernicious anaemia"
"1738" NA NA NA NA "UKB-a:91" "Non-cancer illness code  self-reported: uterine fibroids"
"1739" NA NA NA NA "UKB-a:92" "Non-cancer illness code  self-reported: vaginal prolapse/uterine prolapse"
"1740" NA NA NA NA "UKB-a:93" "Non-cancer illness code  self-reported: allergy or anaphylactic reaction to drug"
"1741" NA NA NA NA "UKB-a:94" "Non-cancer illness code  self-reported: hayfever/allergic rhinitis"
"1742" NA NA NA NA "UKB-a:95" "Non-cancer illness code  self-reported: enlarged prostate"
"1743" NA NA NA NA "UKB-a:96" "Non-cancer illness code  self-reported: muscle or soft tissue injuries"
"1744" NA NA NA NA "UKB-a:97" "Non-cancer illness code  self-reported: nasal polyps"
"1745" NA NA NA NA "UKB-a:98" "Non-cancer illness code  self-reported: hypopituitarism"
"1746" NA NA NA NA "UKB-a:99" "Non-cancer illness code  self-reported: eczema/dermatitis"
"1747" NA NA NA NA "UKB-b:1" "Diagnoses - main ICD10: C80.0 Malignant neoplasm, primary site unknown, so stated"
"1748" NA NA NA NA "UKB-b:10" "Treatment/medication code: vallergan 10mg tablet"
"1749" NA NA NA NA "UKB-b:1000" "Diagnoses - main ICD10: S02.2 Fracture of nasal bones"
"1750" NA NA NA NA "UKB-b:1001" "Operative procedures - main OPCS: J24.1 Percutaneous drainage of gall bladder"
"1751" NA NA NA NA "UKB-b:1003" "Operative procedures - main OPCS: W44.3 Revision of total prosthetic replacement of joint not using cement NEC"
"1752" NA NA NA NA "UKB-b:1004" "Added milk to espresso"
"1753" NA NA NA NA "UKB-b:1005" "Treatment/medication code: distalgesic tablet"
"1754" NA NA NA NA "UKB-b:1007" "Diagnoses - main ICD10: D03.2 Melanoma in situ of ear and external auricular canal"
"1755" NA NA NA NA "UKB-b:1008" "Diagnoses - main ICD10: S79.9 Unspecified injury of hip and thigh"
"1756" NA NA NA NA "UKB-b:1011" "Diagnoses - main ICD10: M48.09 Spinal stenosis (Site unspecified)"
"1757" NA NA NA NA "UKB-b:1012" "Diagnoses - main ICD10: F44.9 Dissociative [conversion] disorder, unspecified"
"1758" NA NA NA NA "UKB-b:1013" "Diagnoses - main ICD10: G40.6 Grand mal seizures, unspecified (with or without petit mal)"
"1759" NA NA NA NA "UKB-b:1015" "Diagnoses - main ICD10: M10.99 Gout, unspecified (Site unspecified)"
"1760" NA NA NA NA "UKB-b:1016" "Operative procedures - main OPCS: M29.3 Endoscopic removal of tubal prosthesis from ureter"
"1761" NA NA NA NA "UKB-b:1019" "Diagnoses - main ICD10: G82.5 Tetraplegia, unspecified"
"1762" NA NA NA NA "UKB-b:102" "Treatment/medication code: hydrocortisone"
"1763" NA NA NA NA "UKB-b:1021" "Operation code: muscle/soft tissue surgery"
"1764" NA NA NA NA "UKB-b:1025" "Diagnoses - main ICD10: H72.1 Attic perforation of tympanic membrane"
"1765" NA NA NA NA "UKB-b:1026" "Diagnoses - main ICD9: 5651 Anal fistula"
"1766" NA NA NA NA "UKB-b:1027" "Central pulse pressure during PWA"
"1767" NA NA NA NA "UKB-b:1033" "Diagnoses - main ICD10: L04.2 Acute lymphadenitis of upper limb"
"1768" NA NA NA NA "UKB-b:1034" "Number of PWA tests performed"
"1769" NA NA NA NA "UKB-b:1035" "Diagnoses - main ICD10: S06.80 Other intracranial injuries (without open intracranial wound)"
"1770" NA NA NA NA "UKB-b:1037" "Trunk fat mass"
"1771" NA NA NA NA "UKB-b:104" "Diagnoses - main ICD10: K74.0 Hepatic fibrosis"
"1772" NA NA NA NA "UKB-b:1040" "External causes: Y84.1 Kidney dialysis"
"1773" NA NA NA NA "UKB-b:1041" "Traffic intensity on the nearest major road"
"1774" NA NA NA NA "UKB-b:1042" "Diagnoses - main ICD9: 8911 Open wound of knee, leg (except thigh) and ankle, complicated"
"1775" NA NA NA NA "UKB-b:1043" "Diagnoses - main ICD9: 3863 Labyrinthitis"
"1776" NA NA NA NA "UKB-b:1044" "Operative procedures - main OPCS: H20.6 Fibreoptic endoscopic resection of lesion of colon NEC"
"1777" NA NA NA NA "UKB-b:1045" "Diagnoses - main ICD10: C67.0 Trigone of bladder"
"1778" NA NA NA NA "UKB-b:1046" "Duration of strenuous sports"
"1779" NA NA NA NA "UKB-b:1048" "Treatment/medication code: calcitonin product"
"1780" NA NA NA NA "UKB-b:1049" "Diagnoses - main ICD10: A69.2 Lyme disease"
"1781" NA NA NA NA "UKB-b:1050" "Operative procedures - main OPCS: R15.1 Medical induction of labour"
"1782" NA NA NA NA "UKB-b:1051" "Treatment/medication code: phenytoin"
"1783" NA NA NA NA "UKB-b:1053" "Diagnoses - main ICD10: S02.3 Fracture of orbital floor"
"1784" NA NA NA NA "UKB-b:1055" "Treatment/medication code: carteolol"
"1785" NA NA NA NA "UKB-b:1056" "Diagnoses - main ICD10: S06.0 Concussion"
"1786" NA NA NA NA "UKB-b:1058" "Diagnoses - main ICD10: I66.9 Occlusion and stenosis of unspecified cerebral artery"
"1787" NA NA NA NA "UKB-b:1059" "Mean carotid IMT (intima-medial thickness) at 240 degrees"
"1788" NA NA NA NA "UKB-b:106" "Diagnoses - main ICD10: K76.6 Portal hypertension"
"1789" NA NA NA NA "UKB-b:1061" "Age high blood pressure diagnosed"
"1790" NA NA NA NA "UKB-b:1062" "Operative procedures - main OPCS: T69.9 Unspecified freeing of tendon"
"1791" NA NA NA NA "UKB-b:1068" "Treatment/medication code: sodium clodronate"
"1792" NA NA NA NA "UKB-b:1069" "Diagnoses - main ICD10: S64.1 Injury of median nerve at wrist and hand level"
"1793" NA NA NA NA "UKB-b:1070" "Average weekly fortified wine intake"
"1794" NA NA NA NA "UKB-b:1071" "Diagnoses - main ICD10: L02.9 Cutaneous abscess, furuncle and carbuncle, unspecified"
"1795" NA NA NA NA "UKB-b:1072" "External causes: X42.9 Unspecified place"
"1796" NA NA NA NA "UKB-b:1076" "Treatment/medication code: zestoretic 10 tablet"
"1797" NA NA NA NA "UKB-b:1077" "Operative procedures - main OPCS: M49.8 Other specified other operations on bladder"
"1798" NA NA NA NA "UKB-b:1079" "Diagnoses - main ICD10: M23.83 Other internal derangements of knee (Medial collateral ligament or Other and unspecified medial meniscus)"
"1799" NA NA NA NA "UKB-b:1081" "Diagnoses - main ICD10: I70.9 Generalised and unspecified atherosclerosis"
"1800" NA NA NA NA "UKB-b:1083" "Diagnoses - main ICD9: 5908 Pyelonephritis or pyonephrosis, not specified as acute or chronic"
"1801" NA NA NA NA "UKB-b:1086" "Diagnoses - main ICD10: F32.0 Mild depressive episode"
"1802" NA NA NA NA "UKB-b:1088" "Treatment/medication code: lipid lowering drug"
"1803" NA NA NA NA "UKB-b:109" "Diagnoses - main ICD10: B27.9 Infectious mononucleosis, unspecified"
"1804" NA NA NA NA "UKB-b:1091" "Diagnoses - secondary ICD10: D26.0 Cervix uteri"
"1805" NA NA NA NA "UKB-b:1093" "Treatment/medication code: one-alpha 250nanograms capsule"
"1806" NA NA NA NA "UKB-b:1094" "Operative procedures - main OPCS: V26.4 Revisional posterior laminectomy decompression of lumbar spine"
"1807" NA NA NA NA "UKB-b:1095" "Diagnoses - main ICD9: 7271 Bunion"
"1808" NA NA NA NA "UKB-b:1096" "Heel bone mineral density (BMD) (left)"
"1809" NA NA NA NA "UKB-b:1097" "Operative procedures - main OPCS: T59.2 Excision of ganglion of hand NEC"
"1810" NA NA NA NA "UKB-b:1098" "External causes: Y04.5 Trade and service area"
"1811" NA NA NA NA "UKB-b:1099" "Salted peanuts intake"
"1812" NA NA NA NA "UKB-b:11" "Treatment/medication code: amlostin 5mg tablet"
"1813" NA NA NA NA "UKB-b:1100" "Close to major road"
"1814" NA NA NA NA "UKB-b:1101" "Diagnoses - main ICD10: K52.8 Other specified non-infective gastro-enteritis and colitis"
"1815" NA NA NA NA "UKB-b:1102" "Diagnoses - main ICD10: K25.7 Chronic without haemorrhage or perforation"
"1816" NA NA NA NA "UKB-b:1103" "Operative procedures - main OPCS: H11.2 Colectomy and side to side anastomosis of ileum to colon NEC"
"1817" NA NA NA NA "UKB-b:1104" "Operative procedures - main OPCS: T12.8 Other specified puncture of pleura"
"1818" NA NA NA NA "UKB-b:1105" "Diagnoses - main ICD10: J47 Bronchiectasis"
"1819" NA NA NA NA "UKB-b:1112" "Operative procedures - main OPCS: S01.2 Facelift NEC"
"1820" NA NA NA NA "UKB-b:1117" "Diagnoses - main ICD10: M25.57 Pain in joint (Ankle and foot)"
"1821" NA NA NA NA "UKB-b:1120" "Non-cancer illness code, self-reported: vasculitis"
"1822" NA NA NA NA "UKB-b:1121" "Operative procedures - main OPCS: W44.1 Primary total prosthetic replacement of joint not using cement NEC"
"1823" NA NA NA NA "UKB-b:1122" "Treatment/medication code: co-phenotrope"
"1824" NA NA NA NA "UKB-b:1125" "Operative procedures - main OPCS: K57.5 Percutaneous transluminal ablation of atrial wall NEC"
"1825" NA NA NA NA "UKB-b:1126" "Treatment/medication code: irbesartan+hydrochlorothiazide 150mg/12.5mg tablet"
"1826" NA NA NA NA "UKB-b:1127" "Diagnoses - main ICD10: Z04.1 Examination and observation following transport accident"
"1827" NA NA NA NA "UKB-b:1128" "Diagnoses - main ICD10: D17.5 Benign lipomatous neoplasm of intra-abdominal organs"
"1828" NA NA NA NA "UKB-b:113" "Diagnoses - main ICD10: S82.6 Fracture of lateral malleolus"
"1829" NA NA NA NA "UKB-b:1131" "Non-cancer illness code, self-reported: fracture jaw"
"1830" NA NA NA NA "UKB-b:1132" "Operative procedures - main OPCS: W77.5 Periarticular osteotomy for stabilisation of joint"
"1831" NA NA NA NA "UKB-b:1133" "Operative procedures - main OPCS: S14.2 Shave biopsy of lesion of skin NEC"
"1832" NA NA NA NA "UKB-b:1137" "Operative procedures - main OPCS: S48.2 Insertion of skin expander into subcutaneous tissue of breast"
"1833" NA NA NA NA "UKB-b:1139" "Diagnoses - main ICD10: D44.3 Pituitary gland"
"1834" NA NA NA NA "UKB-b:114" "Diagnoses - main ICD10: N95.9 Menopausal and perimenopausal disorder, unspecified"
"1835" NA NA NA NA "UKB-b:1143" "Diagnoses - main ICD10: M47.84 Other spondylosis (Thoracic region)"
"1836" NA NA NA NA "UKB-b:1144" "Diagnoses - main ICD10: G12.2 Motor neuron disease"
"1837" NA NA NA NA "UKB-b:1145" "Diagnoses - main ICD10: M00.90 Pyogenic arthritis, unspecified (Multiple sites)"
"1838" NA NA NA NA "UKB-b:1147" "Diagnoses - secondary ICD10: D12.5 Sigmoid colon"
"1839" NA NA NA NA "UKB-b:1148" "Diagnoses - main ICD10: M25.36 Other instability of joint (Lower leg)"
"1840" NA NA NA NA "UKB-b:1149" "Diagnoses - main ICD10: I95.1 Orthostatic hypotension"
"1841" NA NA NA NA "UKB-b:115" "Diagnoses - main ICD10: M05.94 Seropositive rheumatoid arthritis, unspecified (Hand)"
"1842" NA NA NA NA "UKB-b:1151" "Diagnoses - main ICD10: M50.2 Other cervical disk displacement"
"1843" NA NA NA NA "UKB-b:1155" "Operative procedures - main OPCS: T64.5 Tenodesis"
"1844" NA NA NA NA "UKB-b:1156" "Treatment/medication code: florinef 100mcg tablet"
"1845" NA NA NA NA "UKB-b:1157" "Operative procedures - main OPCS: X09.5 Amputation of leg below knee"
"1846" NA NA NA NA "UKB-b:116" "Operative procedures - main OPCS: C71.1 Simple linear extraction of lens"
"1847" NA NA NA NA "UKB-b:1160" "Chocolate-covered raisin intake"
"1848" NA NA NA NA "UKB-b:1161" "Average heart rate"
"1849" NA NA NA NA "UKB-b:1162" "Treatment/medication code: feldene 10mg capsule"
"1850" NA NA NA NA "UKB-b:1163" "External causes: Y42.6 Antigonadotrophins, antioestrogens, antiandrogens, not elsewhere classified"
"1851" NA NA NA NA "UKB-b:1164" "Pineapple intake"
"1852" NA NA NA NA "UKB-b:1165" "Diagnoses - main ICD10: N95.8 Other specified menopausal and perimenopausal disorders"
"1853" NA NA NA NA "UKB-b:1166" "Treatment/medication code: dihydrocodeine"
"1854" NA NA NA NA "UKB-b:1167" "Operative procedures - main OPCS: C60.1 Trabeculectomy"
"1855" NA NA NA NA "UKB-b:1168" "Diagnoses - main ICD10: K02.8 Other dental caries"
"1856" NA NA NA NA "UKB-b:1169" "Treatment/medication code: fml eye drops"
"1857" NA NA NA NA "UKB-b:117" "Chocolate bar intake"
"1858" NA NA NA NA "UKB-b:1171" "Diagnoses - main ICD10: M70.56 Other bursitis of knee-Lower Leg"
"1859" NA NA NA NA "UKB-b:1172" "Treatment/medication code: sudafed 0.05% nasal spray"
"1860" NA NA NA NA "UKB-b:1174" "Operative procedures - main OPCS: C46.3 Penetrating graft to cornea"
"1861" NA NA NA NA "UKB-b:1178" "Diagnoses - main ICD10: L92.9 Granulomatous disorder of skin and subcutaneous tissue, unspecified"
"1862" NA NA NA NA "UKB-b:118" "Operative procedures - main OPCS: T30.3 Reopening of abdomen NEC"
"1863" NA NA NA NA "UKB-b:1181" "Operative procedures - main OPCS: W78.4 Limited release of contracture of capsule of joint"
"1864" NA NA NA NA "UKB-b:1184" "Operative procedures - main OPCS: U20.2 Transoesophageal echocardiography"
"1865" NA NA NA NA "UKB-b:1185" "Diagnoses - main ICD10: M48.00 Spinal stenosis (Multiple sites in spine)"
"1866" NA NA NA NA "UKB-b:1186" "External causes: X23.0 Home"
"1867" NA NA NA NA "UKB-b:1187" "Diagnoses - main ICD10: S06.2 Diffuse brain injury"
"1868" NA NA NA NA "UKB-b:1188" "Operative procedures - main OPCS: H40.2 Trans-sphincteric excision of lesion of rectum"
"1869" NA NA NA NA "UKB-b:1189" "Operative procedures - main OPCS: T59.9 Unspecified excision of ganglion"
"1870" NA NA NA NA "UKB-b:119" "Operative procedures - main OPCS: W26.3 Remanipulation of fracture of bone and skeletal traction NEC"
"1871" NA NA NA NA "UKB-b:1190" "Operative procedures - main OPCS: Q01.3 Excision of lesion of cervix uteri"
"1872" NA NA NA NA "UKB-b:1191" "Operative procedures - main OPCS: J01.1 Orthotopic transplantation of liver NEC"
"1873" NA NA NA NA "UKB-b:1193" "Diagnoses - main ICD10: Z50.2 Alcohol rehabilitation"
"1874" NA NA NA NA "UKB-b:1194" "Operative procedures - main OPCS: E13.3 Intranasal antrostomy"
"1875" NA NA NA NA "UKB-b:1196" "Diagnoses - main ICD10: Z12.8 Special screening examination for neoplasm of other sites"
"1876" NA NA NA NA "UKB-b:1197" "Treatment/medication code: sanomigran 500micrograms tablet"
"1877" NA NA NA NA "UKB-b:1198" "Diagnoses - main ICD10: M79.5 Residual foreign body in soft tissue"
"1878" NA NA NA NA "UKB-b:12" "Diagnoses - main ICD10: G97.1 Other reaction to spinal and lumbar puncture"
"1879" NA NA NA NA "UKB-b:1200" "Operative procedures - main OPCS: U52.2 Delivery of rehabilitation for alcohol addiction"
"1880" NA NA NA NA "UKB-b:1201" "Diagnoses - secondary ICD10: D52.9 Folate deficiency anaemia, unspecified"
"1881" NA NA NA NA "UKB-b:1202" "Operative procedures - main OPCS: P05.9 Unspecified excision of vulva"
"1882" NA NA NA NA "UKB-b:1203" "External causes: W79.9 Unspecified place"
"1883" NA NA NA NA "UKB-b:1204" "Diagnoses - main ICD10: M75.8 Other shoulder lesions"
"1884" NA NA NA NA "UKB-b:1205" "Diagnoses - main ICD9: 5640 Constipation"
"1885" NA NA NA NA "UKB-b:1206" "Diagnoses - main ICD10: O35.8 Maternal care for other (suspected) foetal abnormality and damage"
"1886" NA NA NA NA "UKB-b:1207" "Diagnoses - main ICD10: Z39.0 Care and examination immediately after delivery"
"1887" NA NA NA NA "UKB-b:1208" "Diagnoses - secondary ICD10: C18.6 Descending colon"
"1888" NA NA NA NA "UKB-b:1209" "Number of live births"
"1889" NA NA NA NA "UKB-b:1211" "Diagnoses - main ICD10: T85.7 Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts"
"1890" NA NA NA NA "UKB-b:1214" "Type of cancer: ICD10: C49.4 Connective and soft tissue of abdomen"
"1891" NA NA NA NA "UKB-b:1216" "Diagnoses - secondary ICD10: C79.5 Secondary malignant neoplasm of bone and bone marrow"
"1892" NA NA NA NA "UKB-b:1217" "Operative procedures - main OPCS: E06.4 Balloon packing of cavity of nose"
"1893" NA NA NA NA "UKB-b:1218" "Treatment/medication code: pregabalin"
"1894" NA NA NA NA "UKB-b:122" "Diagnoses - main ICD10: M22.1 Recurrent subluxation of patella"
"1895" NA NA NA NA "UKB-b:1221" "Operative procedures - main OPCS: G16.1 Diagnostic fibreoptic endoscopic examination of oesophagus and biopsy of lesion of oesophagus"
"1896" NA NA NA NA "UKB-b:1223" "Operative procedures - main OPCS: Q24.2 Salpingectomy NEC"
"1897" NA NA NA NA "UKB-b:1224" "Treatment/medication code: cardura 1mg tablet"
"1898" NA NA NA NA "UKB-b:1225" "Contributory (secondary) causes of death: ICD10: I27.9 Pulmonary heart disease, unspecified"
"1899" NA NA NA NA "UKB-b:1226" "Lifetime number of same-sex sexual partners"
"1900" NA NA NA NA "UKB-b:123" "Diagnoses - main ICD10: N32.0 Bladder-neck obstruction"
"1901" NA NA NA NA "UKB-b:1231" "Treatment/medication code: carbamazepine product"
"1902" NA NA NA NA "UKB-b:1233" "Operative procedures - main OPCS: M53.8 Other specified vaginal operations to support outlet of female bladder"
"1903" NA NA NA NA "UKB-b:1234" "Doctor diagnosed chronic bronchitis"
"1904" NA NA NA NA "UKB-b:1235" "Type of cancer: ICD10: C49.9 Connective and soft tissue, unspecified"
