"","trait","cpg","method","nsnp","beta","se","pval","decision","pass"
"1415",NA,"cg26587870","Wald ratio",1,-0.0513081188450309,0.00928666483994833,3.29627985886794e-08,2,FALSE
"1416",NA,"cg26645432","Wald ratio",1,0.106028838676122,0.0110124813292027,6.08673284404962e-22,2,FALSE
"1417",NA,"cg26646118","Wald ratio",1,0.0670336818861794,0.00956597576983238,2.42594688032607e-12,2,FALSE
"1418",NA,"cg26657086","Wald ratio",1,0.0580541900414642,0.00957319229576738,1.32574371817794e-09,2,FALSE
"1419",NA,"cg26668675","Wald ratio",1,-0.0482326237487341,0.00957758496372781,4.75384951219155e-07,1,FALSE
"1420",NA,"cg26672776","Wald ratio",1,-0.0908474016904722,0.00955141721316352,1.88103735126345e-21,2,FALSE
"1421",NA,"cg26684131","Wald ratio",1,0.13658398599929,0.0095177819270665,1.05923210374018e-46,2,FALSE
"1422",NA,"cg26685246","Wald ratio",1,0.177141489277959,0.0101084075105463,9.36927981048385e-69,2,FALSE
"1423",NA,"cg26690915","Wald ratio",1,-0.055256060550669,0.00990471322198113,2.42233200511061e-08,2,FALSE
"1424",NA,"cg26701510","Wald ratio",1,-0.0880834722573689,0.0101638806316466,4.46299762774262e-18,2,FALSE
"1425",NA,"cg26724726","Wald ratio",1,0.051628281586947,0.010202473357299,4.18445509045458e-07,1,FALSE
"1426",NA,"cg26729380","Wald ratio",1,0.0865464149856142,0.00955631190031943,1.34745270197477e-19,2,FALSE
"1427",NA,"cg26736341","Wald ratio",1,0.0711340491700445,0.00955675116711547,9.81786939814948e-14,2,FALSE
"1428",NA,"cg26749976","Wald ratio",1,-0.0806898590511684,0.0095623988830646,3.22139433807873e-17,2,FALSE
"1429",NA,"cg26755097","Wald ratio",1,0.0721196383555666,0.00927348683606704,7.4281615708006e-15,2,FALSE
"1430",NA,"cg26805579","Wald ratio",1,-0.0802128153106655,0.010167394766015,3.04080777927046e-15,2,FALSE
"1431",NA,"cg26811065","Wald ratio",1,-0.125881376018496,0.00973471697191241,3.00176685932899e-38,2,FALSE
"1432",NA,"cg26812852","Wald ratio",1,0.057427858342706,0.00964291021153938,2.59359041000798e-09,2,FALSE
"1433",NA,"cg26849331","Wald ratio",1,-0.0569670674736567,0.00956685430342447,2.60662557049577e-09,2,FALSE
"1434",NA,"cg26863842","Wald ratio",1,-0.0803530041710027,0.00956271264506177,4.36173437024903e-17,2,FALSE
"1435",NA,"cg26884376","Wald ratio",1,0.062741857031639,0.00956823485621203,5.47880092558553e-11,2,FALSE
"1436",NA,"cg26887212","Wald ratio",1,-0.0787095188298068,0.00956327741665669,1.86602285694903e-16,2,FALSE
"1437",NA,"cg26922678","Wald ratio",1,-0.0949291315117051,0.00988783282653318,7.9480101619254e-22,2,FALSE
"1438",NA,"cg26964592","Wald ratio",1,-0.0750961729179548,0.00926670957692809,5.32397314971269e-16,2,FALSE
"1439",NA,"cg26988373","Wald ratio",1,-0.0940061692208189,0.00954677353560535,7.06874139400229e-23,2,FALSE
"1440",NA,"cg26990733","Wald ratio",1,-0.0474278869783829,0.00928428024876982,3.24885362322242e-07,1,FALSE
"1441",NA,"cg27000659","Wald ratio",1,-0.0479691264235076,0.00957664367773629,5.47219368124852e-07,1,FALSE
"1442",NA,"cg27003765","Wald ratio",1,0.307637613998487,0.00927662445603878,3.71961560694044e-241,2,FALSE
"1443",NA,"cg27005847","Wald ratio",1,0.0534174152472309,0.00964309846873768,3.03431424005608e-08,2,FALSE
"1444",NA,"cg27011480","Wald ratio",1,0.053566954215084,0.00990257964040035,6.32383910244824e-08,2,FALSE
"1445",NA,"cg27014438","Wald ratio",1,-0.102039292129659,0.0101547187813292,9.33136117278101e-24,2,FALSE
"1446",NA,"cg27020253","Wald ratio",1,0.056707147035198,0.00997499590934804,1.30866746900889e-08,2,FALSE
"1447",NA,"cg27041554","Wald ratio",1,0.0585501850065964,0.00990170110680826,3.35638392061681e-09,2,FALSE
"1448",NA,"cg27054610","Wald ratio",1,0.147004210182627,0.00958128735529446,3.95473540187669e-53,2,FALSE
"1449",NA,"cg27064867","Wald ratio",1,-0.424599301208929,0.00964215718274616,0,2,FALSE
"1450",NA,"cg27067781","Wald ratio",1,-0.122185824463384,0.00953390929372123,1.3354391545184e-37,2,FALSE
"1451",NA,"cg27070869","Wald ratio",1,0.113679422958008,0.00953648214209805,9.25761708828132e-33,2,FALSE
"1452",NA,"cg27071793","Wald ratio",1,0.109364128706079,0.00954351041083474,2.10658682792354e-30,2,FALSE
"1453",NA,"cg27123071","Wald ratio",1,0.0715074259466812,0.00990075982081674,5.10712011717728e-13,2,FALSE
"1454",NA,"cg27143082","Wald ratio",1,0.0648668415336977,0.00956992917099677,1.21686937940938e-11,2,FALSE
"1455",NA,"cg27160348","Wald ratio",1,0.13307254998412,0.0101244093724022,1.84872314150106e-39,2,FALSE
"1456",NA,"cg27168291","Wald ratio",1,0.0777312089226191,0.00956114383507591,4.29620384099636e-16,2,FALSE
"1457",NA,"cg27196273","Wald ratio",1,0.383075975750559,0.00921035792223569,0,2,FALSE
"1458",NA,"cg27198696","Wald ratio",1,-0.0566426375685791,0.0095683603610109,3.22362465382329e-09,2,FALSE
"1459",NA,"cg27213800","Wald ratio",1,0.0728122993405273,0.00956848586580977,2.74956783261818e-14,2,FALSE
"1460",NA,"cg27241909","Wald ratio",1,0.0660427587467054,0.0100160987309778,4.29111168772676e-11,2,FALSE
"1461",NA,"cg27258561","Wald ratio",1,0.133428481593714,0.00952562597699584,1.40613785921391e-44,2,FALSE
"1462",NA,"cg27314422","Wald ratio",1,-0.0835381277091121,0.0096321167988366,4.21351047282223e-18,2,FALSE
"1463",NA,"cg27322595","Wald ratio",1,-0.109699665785856,0.00954420068722853,1.41645555914672e-30,2,FALSE
"1464",NA,"cg27353721","Wald ratio",1,-0.277812653595142,0.00962872816926713,4.71706120509747e-183,2,FALSE
"1465",NA,"cg27369431","Wald ratio",1,0.0681223732639728,0.0096380782767829,1.57131329975221e-12,2,FALSE
"1466",NA,"cg27474382","Wald ratio",1,-0.151695140297573,0.0101311866315411,1.10089979588783e-50,2,FALSE
"1467",NA,"cg27529346","Wald ratio",1,-0.0855787102339311,0.009694241674277,1.06766190832551e-18,2,FALSE
"1468",NA,"cg27531490","Wald ratio",1,0.0567079628163906,0.0102013438141092,2.71523981708611e-08,2,FALSE
"1469",NA,"cg27536700","Wald ratio",1,0.0580811108208217,0.00957338055296568,1.30371469166601e-09,2,FALSE
"1470",NA,"cg27547543","Wald ratio",1,-0.0498584129132894,0.00957814973532272,1.93545184256221e-07,1,FALSE
"1471",NA,"cg27574980","Wald ratio",1,0.0649792938334848,0.0101989592229306,1.87592668214235e-10,2,FALSE
"1472",NA,"cg27587935","Wald ratio",1,-0.0478219092944337,0.00957388257216116,5.88241186352794e-07,1,FALSE
"1473",NA,"cg27593250","Wald ratio",1,0.0489658855361291,0.00964209443034673,3.80736135402823e-07,1,FALSE
"1474","Percent emphysema","cg17713376","Inverse variance weighted",2,0.60434561898898,0.117502097674317,2.69989746224667e-07,3,FALSE
"1475","Percent emphysema","cg24377285","Inverse variance weighted",2,-0.564430845514289,0.110431050702344,3.2018548481937e-07,3,FALSE
"1476","Squamous cell lung cancer","cg00648686","Sign concordance test",9,-0.777777777777778,NA,0.0390625,3,FALSE
"1477","Squamous cell lung cancer","cg00648686","Inverse variance weighted",9,-0.158041139812988,0.0301817645789352,1.63816830039223e-07,3,FALSE
"1478","Squamous cell lung cancer","cg00648686","Weighted median",9,-0.136057417540198,0.0358437187509798,0.000147137823535984,3,FALSE
"1479","Squamous cell lung cancer","cg00648686","Simple mode",9,-0.120678166090357,0.0595302294275488,0.0771948435953383,3,FALSE
"1480","Squamous cell lung cancer","cg00648686","Weighted mode",9,-0.0984737484543417,0.0746773122688412,0.223780921080816,3,FALSE
"1481","Squamous cell lung cancer","cg00648686","Simple median",9,-0.125537209790463,0.0395792220961458,0.00151499500884919,3,FALSE
"1482","Squamous cell lung cancer","cg00648686","MR Egger",9,-0.222128871007975,0.0981469534513595,0.0580544047657863,3,FALSE
"1483","Squamous cell lung cancer","cg01335180","Wald ratio",1,-0.127690818817904,0.0347908665563917,0.000242323147238294,1,FALSE
"1484","Squamous cell lung cancer","cg13937040","Wald ratio",1,-0.206321131607144,0.084044997128458,0.0140928130774435,1,FALSE
"1485","Squamous cell lung cancer","cg19591881","Wald ratio",1,-0.171033627981128,0.03692312572992,3.61879692204414e-06,1,FALSE
"1486","Squamous cell lung cancer","cg26357241","Wald ratio",1,0.15653458708763,0.0347820256777981,6.78114088310324e-06,1,FALSE
"1487","Lung adenocarcinoma","cg00540400","Wald ratio",1,0.0541320055116568,0.0680389526552921,0.426262731223087,1,FALSE
"1488","Lung adenocarcinoma","cg00648686","Wald ratio",1,-0.195279117910196,0.101087833883397,0.0533870783076291,1,FALSE
"1489","Lung adenocarcinoma","cg04140906","Wald ratio",1,-0.0997578634943398,0.0645276977987013,0.122111893618855,1,FALSE
"1490","Lung adenocarcinoma","cg04671614","Wald ratio",1,-0.00741179684365005,0.0672456762531386,0.912235155856619,1,FALSE
"1491","Lung adenocarcinoma","cg04807108","Wald ratio",1,-0.0678414325841676,0.0645353684810751,0.293153557145438,1,FALSE
"1492","Lung adenocarcinoma","cg04882995","Wald ratio",1,0.186414840717821,0.0645494313987603,0.00387774677549078,1,FALSE
"1493","Lung adenocarcinoma","cg05786009","Wald ratio",1,-0.00507096027258955,0.0645360077046062,0.937370137406693,1,FALSE
"1494","Lung adenocarcinoma","cg05914723","Wald ratio",1,-0.0301745467877965,0.0645296154692948,0.640065138445869,1,FALSE
"1495","Lung adenocarcinoma","cg06752398","Wald ratio",1,-0.0392687799654256,0.0709065094160177,0.579708439924858,1,FALSE
"1496","Lung adenocarcinoma","cg07973591","Wald ratio",1,0.0249763810325087,0.068051737125915,0.713603743711341,1,FALSE
"1497","Lung adenocarcinoma","cg08701566","Wald ratio",1,0.105450149039204,0.064548152951698,0.102328915934852,1,FALSE
"1498","Lung adenocarcinoma","cg09986456","Wald ratio",1,0.00372986930424304,0.0649163457056387,0.954181516466402,1,FALSE
"1499","Lung adenocarcinoma","cg11826999","Wald ratio",1,-0.0521459380003829,0.0645449568340423,0.419147550364969,1,FALSE
"1500","Lung adenocarcinoma","cg13561554","Wald ratio",1,-0.00682371119499476,0.064548152951698,0.91580843935935,1,FALSE
"1501","Lung adenocarcinoma","cg13714459","Wald ratio",1,-0.0105171447579624,0.0645366469281374,0.870546845079654,1,FALSE
"1502","Lung adenocarcinoma","cg13937040","Simple median",14,-0.0707703346490506,0.0269399662134538,0.00861503234168108,3,FALSE
"1503","Lung adenocarcinoma","cg13937040","Weighted median",14,-0.09360045766793,0.0257617338119142,0.000279804608729152,3,FALSE
"1504","Lung adenocarcinoma","cg13937040","Inverse variance weighted",14,-0.0909504430813336,0.0185645521796166,9.62543260974471e-07,3,FALSE
"1505","Lung adenocarcinoma","cg13937040","Sign concordance test",14,-1,NA,0.0001220703125,3,FALSE
"1506","Lung adenocarcinoma","cg13937040","Simple mode",14,-0.0491811016828577,0.0430712477437893,0.274110957396462,3,FALSE
"1507","Lung adenocarcinoma","cg13937040","Weighted mode",14,-0.114669199313261,0.034500139781414,0.00549122295909218,3,FALSE
"1508","Lung adenocarcinoma","cg13937040","MR Egger",14,-0.084653164997142,0.0575820263670923,0.167253265328625,3,FALSE
"1509","Lung adenocarcinoma","cg14153919","Wald ratio",1,-0.0354820197669105,0.0645462352811046,0.582515015266034,1,FALSE
"1510","Lung adenocarcinoma","cg15571903","Wald ratio",1,-0.142725190810982,0.0689377009400848,0.0384195510663383,1,FALSE
"1511","Lung adenocarcinoma","cg15822222","Wald ratio",1,0.0289926224787056,0.0645551844105406,0.653349584924252,1,FALSE
"1512","Lung adenocarcinoma","cg16383910","Wald ratio",1,0.104933656426038,0.0708796620277096,0.138753718721769,1,FALSE
"1513","Lung adenocarcinoma","cg16566391","Wald ratio",1,-0.0822738214704057,0.0645276977987013,0.202303719654253,1,FALSE
"1514","Lung adenocarcinoma","cg16666463","Wald ratio",1,-0.0736123426233632,0.0653094681772941,0.259686991803577,1,FALSE
"1515","Lung adenocarcinoma","cg17108064","Wald ratio",1,-0.0117853642437582,0.0645372861516685,0.855101478985183,1,FALSE
"1516","Lung adenocarcinoma","cg17837076","Wald ratio",1,0.0235208690520869,0.06454367838698,0.715546001880549,1,FALSE
"1517","Lung adenocarcinoma","cg18825076","Wald ratio",1,-0.0534608208039524,0.0645283370222324,0.40739534679231,1,FALSE
"1518","Lung adenocarcinoma","cg19696491","Wald ratio",1,-0.0149789250053688,0.0645379253751997,0.816464285861209,1,FALSE
"1519","Lung adenocarcinoma","cg20511832","Wald ratio",1,0.0414709050302272,0.068047262561197,0.542231065487349,1,FALSE
"1520","Lung adenocarcinoma","cg20622131","Wald ratio",1,0.0180631785431534,0.0649163457056387,0.780818027105183,1,FALSE
"1521","Lung adenocarcinoma","cg21242079","Wald ratio",1,0.0216364380822654,0.064934883188042,0.738981748847345,1,FALSE
"1522","Lung adenocarcinoma","cg21402071","Wald ratio",1,0.0082792231754166,0.0645251409045767,0.89790362289459,1,FALSE
"1523","Lung adenocarcinoma","cg22563815","Wald ratio",1,-0.0152633794767293,0.0645519882928849,0.813082758155208,1,FALSE
"1524","Lung adenocarcinoma","cg23880581","Wald ratio",1,0.119577628301085,0.0645398430457931,0.063915013520955,1,FALSE
"1525","Lung adenocarcinoma","cg24506363","Wald ratio",1,0.0285624250422437,0.0645475137281669,0.658125746609496,1,FALSE
"1526","Lung adenocarcinoma","cg24631222","Wald ratio",1,-0.126840486061978,0.0654731094012678,0.0527097435867019,1,FALSE
"1527","Lung adenocarcinoma","cg24795825","Wald ratio",1,0.0059818538044741,0.0645686081046947,0.926186883260385,1,FALSE
"1528","Lung adenocarcinoma","cg26414235","Wald ratio",1,0.00441575615316383,0.0645545451870095,0.945464444128262,1,FALSE
"1529","Lung adenocarcinoma","cg26578274","Wald ratio",1,-0.0619439562858049,0.0645404822693243,0.337171470673042,1,FALSE
"1530","Lung adenocarcinoma","cg27435867","Wald ratio",1,0.0607850440238353,0.073494086270101,0.408195149812992,1,FALSE
"1531","Lung adenocarcinoma","cg27554782","Wald ratio",1,0.00535988930866802,0.0645347292575439,0.933808332206621,1,FALSE
"1532","Neo-openness to experience","cg04843568","Wald ratio",1,0.19874292256453,0.0246359283930058,7.19296007925406e-16,2,FALSE
"1533","Neo-openness to experience","cg08217409","Wald ratio",1,-0.128132597835137,0.0235324729392173,5.18266289745423e-08,2,FALSE
"1534","Neo-openness to experience","cg08415137","Wald ratio",1,-0.124720233139051,0.0224952123230641,2.95130395159847e-08,2,FALSE
"1535","Neo-openness to experience","cg11284959","Wald ratio",1,0.116422564529559,0.0224958368026644,2.27552629066066e-07,1,FALSE
"1536","Heart rate","cg02378208","Wald ratio",1,-0.0144962874962875,0.0304841104841105,0.634405084438923,1,FALSE
"1537","Heart rate","cg12320039","Wald ratio",1,-0.0353659043659044,0.030959904959905,0.253323906591163,1,FALSE
"1538","Heart rate","cg16355550","Wald ratio",1,0.0185001485001485,0.0303284823284823,0.541866737718551,1,FALSE
"1539","Heart rate","cg21932416","Simple mode",15,-0.0278425633732983,0.0133556795613893,0.0558915367530763,3,FALSE
"1540","Heart rate","cg21932416","Inverse variance weighted",15,-0.0278166295038356,0.00563801544664005,8.06604887607389e-07,3,FALSE
"1541","Heart rate","cg21932416","Sign concordance test",15,-0.733333333333333,NA,0.00738525390625,3,FALSE
"1542","Heart rate","cg21932416","MR Egger",15,-0.0607144589698175,0.0222117311926449,0.0170692767799204,3,FALSE
"1543","Heart rate","cg21932416","Weighted mode",15,-0.0301266252628516,0.0122416976283924,0.027457132509346,3,FALSE
"1544","Heart rate","cg21932416","Simple median",15,-0.0278040162684291,0.00850806603025926,0.00108325817951608,3,FALSE
"1545","Heart rate","cg21932416","Weighted median",15,-0.0280629855906369,0.00788434465058014,0.000371801905789874,3,FALSE
"1546","Triglycerides","cg00574958","MR Egger",54,-0.403839126322597,0.0569105908988233,3.47805693982169e-09,10,TRUE
"1547","Triglycerides","cg00574958","Simple median",54,-0.323116129032258,0.0584076129611423,3.16438772128137e-08,10,TRUE
"1548","Triglycerides","cg00574958","Weighted median",54,-0.457804084817807,0.0484351952948672,3.32770497902091e-21,10,TRUE
"1549","Triglycerides","cg00574958","Inverse variance weighted",54,-0.369280148427728,0.034605261804468,1.38801167189278e-26,10,TRUE
"1550","Triglycerides","cg00574958","Sign concordance test",54,-0.666666666666667,NA,7.28843077668632e-07,10,TRUE
"1551","Triglycerides","cg00574958","Simple mode",54,-0.343791755486744,0.111944680827008,0.00336179074982427,10,TRUE
"1552","Triglycerides","cg00574958","Weighted mode",54,-0.443443554826507,0.0576553849704193,3.49050867220759e-10,10,TRUE
"1553","Triglycerides","cg00703822","Wald ratio",1,-0.0823266550522648,0.0770540069686411,0.285327512797074,1,FALSE
"1554","Triglycerides","cg01082498","Simple mode",54,-0.265622888032378,0.0868087045777329,0.0034704226686782,10,TRUE
"1555","Triglycerides","cg01082498","Weighted mode",54,-0.225979856079393,0.0467869951482767,1.2045200355366e-05,10,TRUE
"1556","Triglycerides","cg01082498","Inverse variance weighted",54,-0.198655127852807,0.0301108737745127,4.18276231837624e-11,10,TRUE
"1557","Triglycerides","cg01082498","Sign concordance test",54,-0.444444444444444,NA,0.00149625888539352,10,TRUE
"1558","Triglycerides","cg01082498","MR Egger",54,-0.179692012260691,0.0496927007855652,0.000675799953109395,10,TRUE
"1559","Triglycerides","cg01082498","Simple median",54,-0.257924830668782,0.0498428289867413,2.28200375514516e-07,10,TRUE
"1560","Triglycerides","cg01082498","Weighted median",54,-0.25776069426173,0.0435750282772615,3.31209817193876e-09,10,TRUE
"1561","Triglycerides","cg02317251","Wald ratio",1,-0.103079268292683,0.0765740418118467,0.178257843805182,1,FALSE
"1562","Triglycerides","cg06178669","Inverse variance weighted",2,0.0410783830283049,0.213759974837395,0.847608572980101,3,FALSE
"1563","Triglycerides","cg06500161","Weighted mode",54,0.342433581803158,0.0400094275846975,1.44804971114508e-11,10,TRUE
"1564","Triglycerides","cg06500161","Inverse variance weighted",54,0.344098734383836,0.0435977887214571,2.96018838278169e-15,10,TRUE
"1565","Triglycerides","cg06500161","Sign concordance test",54,0.62962962962963,NA,3.38568595337208e-06,10,TRUE
"1566","Triglycerides","cg06500161","Simple mode",54,0.222243998073123,0.076033265466337,0.00508820791787647,10,TRUE
"1567","Triglycerides","cg06500161","Simple median",54,0.296731222848735,0.0533577888360333,2.67986729472359e-08,10,TRUE
"1568","Triglycerides","cg06500161","Weighted median",54,0.371595779507279,0.0449336948867563,1.34106056804679e-16,10,TRUE
"1569","Triglycerides","cg06500161","MR Egger",54,0.30871601332991,0.0718342414920447,7.59187812030907e-05,10,TRUE
"1570","Triglycerides","cg09737197","Weighted median",54,-0.324749717963274,0.0471100965420189,5.44664610008224e-12,10,TRUE
"1571","Triglycerides","cg09737197","Simple median",54,-0.279976618754509,0.0549150499068249,3.42611254991387e-07,10,TRUE
"1572","Triglycerides","cg09737197","Inverse variance weighted",54,-0.25916462957654,0.0334246651147023,8.92571720808071e-15,10,TRUE
"1573","Triglycerides","cg09737197","Sign concordance test",54,-0.592592592592593,NA,1.40130574561859e-05,10,TRUE
"1574","Triglycerides","cg09737197","Simple mode",54,-0.382176076726026,0.0907275653768662,9.85232272980801e-05,10,TRUE
"1575","Triglycerides","cg09737197","Weighted mode",54,-0.349873484087776,0.0487320194560841,2.31853410046232e-09,10,TRUE
"1576","Triglycerides","cg09737197","MR Egger",54,-0.286207278268466,0.0550797186155152,3.45375070076278e-06,10,TRUE
"1577","Triglycerides","cg10192877","Simple mode",54,0.16796853870292,0.0691124029279166,0.018501734451093,3,FALSE
"1578","Triglycerides","cg10192877","MR Egger",54,0.126272946609039,0.0456559323632481,0.00784299489398504,3,FALSE
"1579","Triglycerides","cg10192877","Weighted mode",54,0.151977694727781,0.0409565429199965,0.000496769015966971,3,FALSE
"1580","Triglycerides","cg10192877","Simple median",54,0.155544187123761,0.0479094516206584,0.00116780749924263,3,FALSE
"1581","Triglycerides","cg10192877","Weighted median",54,0.129687628842233,0.0416437947789267,0.00184436564829606,3,FALSE
"1582","Triglycerides","cg10192877","Inverse variance weighted",54,0.144089025622554,0.0278662999141433,2.33185187589132e-07,3,FALSE
"1583","Triglycerides","cg10192877","Sign concordance test",54,0.481481481481481,NA,0.000535435502857064,3,FALSE
"1584","Triglycerides","cg10349685","Simple median",5,0.31274897680764,0.170111740666664,0.0659900240123459,3,FALSE
"1585","Triglycerides","cg10349685","Inverse variance weighted",5,0.246461094450447,0.119852051496764,0.0397461172766557,3,FALSE
"1586","Triglycerides","cg10349685","Simple mode",5,0.462880919218357,0.246749604363087,0.133912243079999,3,FALSE
"1587","Triglycerides","cg10349685","Weighted mode",5,0.32592652495475,0.13719113711808,0.0763446962565601,3,FALSE
